"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","class","type"
"559","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,15.1711777237074,15.1711777237074,11.4485798248229,0.00445613788638086,0.00523141758575467,"Significant","50 above","Simulated"
"560","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,28.3229993222963,28.3229993222963,132.283024224916,7.74796089772453e-08,7.74796089772453e-07,"Significant","Low BMI","Real"
"561","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,33.9136323219368,33.9136323219368,56.6502633554779,1.43145230617193e-08,1.59050256241325e-08,"Significant","female","Simulated"
"562","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,34.2266387645938,34.2266387645938,55.5102198405896,1.76678266304821e-08,1.96309184783135e-08,"Significant","female","Simulated"
"563","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,35.1720826939934,35.1720826939934,139.890989369989,5.24695274849118e-11,5.24695274849118e-10,"Significant","High BMI","Simulated"
"564","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,35.3376274726022,35.3376274726022,53.4574087169657,2.59952366417995e-08,2.88835962686661e-08,"Significant","female","Simulated"
"565","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,35.5199538865802,35.5199538865802,52.9681902966812,2.85411665795654e-08,3.17124073106283e-08,"Significant","female","Simulated"
"566","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,35.5419897254185,35.5419897254185,137.441442312833,6.2118258897199e-11,6.2118258897199e-10,"Significant","High BMI","Simulated"
"567","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,35.7317571442806,35.7317571442806,57.6066231438813,1.20232489140101e-08,1.33591654600112e-08,"Significant","female","Simulated"
"568","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,35.9815171759654,35.9815171759654,57.6482925581628,1.19327343547658e-08,1.32585937275176e-08,"Significant","female","Simulated"
"569","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.055767891181,36.055767891181,53.7072518711091,2.47892011070127e-08,2.75435567855697e-08,"Significant","female","Simulated"
"570","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.3075654089606,36.3075654089606,55.235062323754,1.85963391706867e-08,2.06625990785408e-08,"Significant","female","Real"
"571","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.4160860134423,36.4160860134423,57.9678152245313,1.12622787187113e-08,1.25136430207903e-08,"Significant","female","Simulated"
"572","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.5272559817701,36.5272559817701,53.8975286081988,2.39106529408815e-08,2.6567392156535e-08,"Significant","female","Simulated"
"573","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.5540053192984,36.5540053192984,52.2781782634692,3.25922161298066e-08,3.62135734775629e-08,"Significant","female","Simulated"
"574","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.7831315450616,36.7831315450616,133.000625034736,8.49315323898642e-11,8.49315323898642e-10,"Significant","High BMI","Simulated"
"575","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,36.9945258968366,36.9945258968366,131.936603772396,9.16644633306183e-11,9.16644633306183e-10,"Significant","High BMI","Simulated"
"576","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.0189618161783,37.0189618161783,141.936668140696,4.56597562389583e-11,4.56597562389583e-10,"Significant","High BMI","Simulated"
"577","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.1309172105902,37.1309172105902,52.2196611292511,3.29628352950555e-08,3.66253725500617e-08,"Significant","female","Simulated"
"578","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.1342209615793,37.1342209615793,57.9859915154655,1.12253632723172e-08,1.24726258581302e-08,"Significant","female","Simulated"
"579","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.2760399090787,37.2760399090787,142.025609297468,4.53864208352207e-11,4.53864208352207e-10,"Significant","High BMI","Simulated"
"580","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.5195475909897,37.5195475909897,133.543172630292,8.17076960699576e-11,8.17076960699576e-10,"Significant","High BMI","Simulated"
"581","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.6439210320973,37.6439210320973,55.625438191072,1.72937792865948e-08,1.92153103184387e-08,"Significant","female","Simulated"
"582","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.7132636015692,37.7132636015692,142.707083887411,4.33503906882756e-11,4.33503906882756e-10,"Significant","High BMI","Simulated"
"583","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.7416559218549,37.7416559218549,55.2765377697786,1.84531237684314e-08,2.05034708538127e-08,"Significant","female","Simulated"
"584","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,37.9833717583767,37.9833717583767,53.5278551819969,2.56489903664997e-08,2.84988781849997e-08,"Significant","female","Simulated"
"585","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,38.0016589458445,38.0016589458445,133.95598465387,7.93442019099041e-11,7.93442019099041e-10,"Significant","High BMI","Simulated"
"586","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,38.1033389412287,38.1033389412287,130.432137908085,1.02198348376333e-10,1.02198348376333e-09,"Significant","High BMI","Simulated"
"587","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,38.2061355788196,38.2061355788196,55.079250648838,1.91450067997772e-08,2.12722297775303e-08,"Significant","female","Simulated"
"588","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,38.4562291585915,38.4562291585915,142.745821921129,4.32376853640052e-11,4.32376853640052e-10,"Significant","High BMI","Simulated"
"589","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,38.7074715282816,38.7074715282816,130.304349429844,1.03152151901872e-10,1.03152151901872e-09,"Significant","High BMI","Simulated"
"590","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,39.0855059075754,39.0855059075754,137.689547057343,6.10579647824603e-11,6.10579647824603e-10,"Significant","High BMI","Simulated"
"591","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,39.2024930648406,39.2024930648406,136.937870506072,6.43326078260898e-11,6.43326078260898e-10,"Significant","High BMI","Simulated"
"592","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,39.5028545600273,39.5028545600273,55.441833269483,1.78938975512287e-08,1.98821083902541e-08,"Significant","female","Simulated"
"593","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,39.5337968771218,39.5337968771218,133.153661193059,8.40083597399265e-11,8.40083597399265e-10,"Significant","High BMI","Simulated"
"594","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,39.6938865124683,39.6938865124683,136.512337858666,6.62710020391667e-11,6.62710020391668e-10,"Significant","High BMI","Simulated"
"595","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,41.0241536750698,41.0241536750698,137.294124914415,6.27573243471119e-11,6.27573243471119e-10,"Significant","High BMI","Simulated"
"596","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,55.1044463967776,55.1044463967776,73.3189900244691,3.29776511971028e-12,5.01050994741788e-12,"Significant","male","Simulated"
"597","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,55.8536835818608,55.8536835818608,72.6926006160031,3.82456891785578e-12,5.46366988265112e-12,"Significant","male","Simulated"
"598","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,55.9510987883627,55.9510987883627,68.8072724196202,3.58326553972904e-12,3.58326553972904e-12,"Significant","Low BMI","Simulated"
"599","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,56.6613112885374,56.6613112885374,68.0060873288943,4.42524337549314e-12,4.42524337549314e-12,"Significant","Low BMI","Simulated"
"600","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,57.8531892706602,57.8531892706602,73.8286641917508,2.92463029863988e-12,4.87438383106647e-12,"Significant","male","Simulated"
"601","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,58.1324446336333,58.1324446336333,71.5116523107812,5.06702112820738e-12,7.23860161172483e-12,"Significant","male","Simulated"
"602","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,58.2486692458158,58.2486692458158,73.8505481411788,2.90962002525436e-12,4.84936670875727e-12,"Significant","male","Simulated"
"603","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,58.5476704891631,58.5476704891631,71.219904802235,5.43378210638955e-12,7.76254586627079e-12,"Significant","male","Simulated"
"604","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,58.7851478982957,58.7851478982957,69.4669381461814,3.01444152790485e-12,3.01444152790485e-12,"Significant","Low BMI","Simulated"
"605","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,58.8753947454656,58.8753947454656,66.5221353669638,6.56325338650552e-12,6.56325338650552e-12,"Significant","Low BMI","Simulated"
"606","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,58.8833521466068,58.8833521466068,74.0174665024978,2.79771325875311e-12,4.66285543125519e-12,"Significant","male","Simulated"
"607","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,59.188871229529,59.188871229529,69.4954246058247,2.99207863610007e-12,2.99207863610007e-12,"Significant","Low BMI","Simulated"
"608","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,59.2546380801796,59.2546380801796,71.6590988801284,4.89147452037261e-12,6.98782074338945e-12,"Significant","male","Simulated"
"609","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,59.2719078023798,59.2719078023798,66.160536315906,7.22958542913176e-12,7.22958542913176e-12,"Significant","Low BMI","Simulated"
"610","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,59.3122048616716,59.3122048616716,72.5383021570358,3.96719281634155e-12,5.66741830905936e-12,"Significant","male","Real"
"611","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,59.8482670970052,59.8482670970052,69.7131538100143,2.82668585863918e-12,3.14076206515464e-12,"Significant","Low BMI","Simulated"
"612","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,59.98408322346,59.98408322346,71.7706938712254,4.76279110893558e-12,6.8039872984794e-12,"Significant","male","Simulated"
"613","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,60.0242545328399,60.0242545328399,66.7056150272562,6.24961562491813e-12,6.24961562491813e-12,"Significant","Low BMI","Simulated"
"614","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,60.0405715440499,60.0405715440499,74.0269146377401,2.79151330724375e-12,4.65252217873958e-12,"Significant","male","Simulated"
"615","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,60.4220794997521,60.4220794997521,70.8015262759665,6.00816683823777e-12,8.58309548319681e-12,"Significant","male","Simulated"
"616","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,60.7726345286399,60.7726345286399,66.8448132535517,6.0219732683367e-12,6.0219732683367e-12,"Significant","Low BMI","Simulated"
"617","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,61.0252864148986,61.0252864148986,69.7255020054406,2.81759216474104e-12,2.81759216474104e-12,"Significant","Low BMI","Simulated"
"618","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,61.1341256802287,61.1341256802287,65.6452575295727,8.30134061157878e-12,8.30134061157878e-12,"Significant","Low BMI","Simulated"
"619","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,61.3904780403446,61.3904780403446,70.7656715819627,6.06021913856145e-12,8.65745591223065e-12,"Significant","male","Simulated"
"620","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,61.4031797106751,61.4031797106751,72.7568487231285,3.76675167765958e-12,6.27791946276597e-12,"Significant","male","Simulated"
"621","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,61.6450879853333,61.6450879853333,72.5616383257069,3.94527501168104e-12,5.8531963113355e-12,"Significant","male","Simulated"
"622","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,62.1108649172769,62.1108649172769,65.6012739998087,8.40007742252177e-12,8.40007742252177e-12,"Significant","Low BMI","Simulated"
"623","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,62.2967202454698,62.2967202454698,68.0877968604754,4.3307689843224e-12,4.3307689843224e-12,"Significant","Low BMI","Simulated"
"624","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,62.4512840678316,62.4512840678316,72.4503858787824,4.05089993681642e-12,5.78699990973774e-12,"Significant","male","Simulated"
"625","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,62.4672247165591,62.4672247165591,71.5533323498704,5.0167486915558e-12,7.16678384507972e-12,"Significant","male","Simulated"
"626","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,62.5248771565791,62.5248771565791,67.8398545367078,4.62403706810569e-12,4.62403706810569e-12,"Significant","Low BMI","Simulated"
"627","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,63.2692445139498,63.2692445139498,66.5739509647866,6.47307574226799e-12,6.47307574226799e-12,"Significant","Low BMI","Simulated"
"628","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,63.3326338770609,63.3326338770609,67.6989764861433,4.79968398413181e-12,4.79968398413181e-12,"Significant","Low BMI","Simulated"
"629","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,64.4807334862186,64.4807334862186,72.6543658891987,3.85941034336214e-12,5.61640638188786e-12,"Significant","male","Simulated"
"630","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,65.4095663976559,65.4095663976559,67.9575107141374,4.48240982730746e-12,4.48240982730746e-12,"Significant","Low BMI","Simulated"
"631","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,75.9878379478724,75.9878379478724,121.301056028985,7.67468230472146e-18,1.09638318638878e-17,"Significant","49 below","Simulated"
"632","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,76.8200971400743,76.8200971400743,119.55729209103,1.09564769597729e-17,1.36955961997162e-17,"Significant","49 below","Simulated"
"633","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,79.566590085029,79.566590085029,116.356263505131,2.12349081909091e-17,3.03355831298701e-17,"Significant","49 below","Simulated"
"634","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,79.9496795667634,79.9496795667634,122.745320506157,5.728206357179e-18,7.47264802810726e-18,"Significant","49 below","Simulated"
"635","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,80.0396304657989,80.0396304657989,115.581722463129,2.49627746762571e-17,3.12034683453213e-17,"Significant","49 below","Simulated"
"636","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,80.5036629649041,80.5036629649041,122.807865369417,5.65636659717656e-18,1.00227231696679e-17,"Significant","49 below","Simulated"
"637","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,81.1514547101988,81.1514547101988,116.750079665496,1.95632990419264e-17,2.79475700598948e-17,"Significant","49 below","Simulated"
"638","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,81.4384359077935,81.4384359077935,123.286401878039,5.1363796846557e-18,9.91532442772416e-18,"Significant","49 below","Simulated"
"639","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,81.5247270930045,81.5247270930045,119.132803276291,1.19540003699653e-17,1.49425004624566e-17,"Significant","49 below","Real"
"640","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,82.1880047222789,82.1880047222789,117.049215928189,1.83841004594897e-17,2.29801255743621e-17,"Significant","49 below","Simulated"
"641","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,82.4618317662494,82.4618317662494,114.481588407971,3.14444832878654e-17,3.93056041098317e-17,"Significant","49 below","Simulated"
"642","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,83.0422557909254,83.0422557909254,123.31356746575,5.10837317253075e-18,1.02167463450615e-17,"Significant","49 below","Simulated"
"643","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,83.7712917526803,83.7712917526803,114.387875421964,3.20708530167813e-17,4.00885662709766e-17,"Significant","49 below","Simulated"
"644","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,84.4752980466079,84.4752980466079,119.734621934006,1.05654070706549e-17,1.32067588383187e-17,"Significant","49 below","Simulated"
"645","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,84.7394669292237,84.7394669292237,119.196878273564,1.17976612823651e-17,1.96627688039418e-17,"Significant","49 below","Simulated"
"646","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,85.5142183299458,85.5142183299458,116.467424016208,2.07487605488414e-17,2.59359506860518e-17,"Significant","49 below","Simulated"
"647","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,85.8081785343159,85.8081785343159,118.891804664132,1.25612785129076e-17,1.57015981411345e-17,"Significant","49 below","Simulated"
"648","IFNL1","OID05615","Q8IU54","Olink COVID","Time",1,88.6715125059206,88.6715125059206,119.451923044718,1.1195843805476e-17,1.3994804756845e-17,"Significant","49 below","Simulated"
"649","LAG3","OID05741","P18627","Olink COVID","Time",1,2.19454144668972,2.19454144668972,6.08331885117682,0.0296864772858599,0.0296864772858599,"Significant","Low BMI","Real"
"650","LAG3","OID05741","P18627","Olink COVID","Time",1,2.56967311169801,2.56967311169801,15.5757845829907,0.00146144215326226,0.00292288430652451,"Significant","50 above","Simulated"
"651","LAG3","OID05741","P18627","Olink COVID","Time",1,2.60272039952795,2.60272039952795,17.0444333055509,0.00102360297329291,0.00231885619407893,"Significant","50 above","Simulated"
"652","LAG3","OID05741","P18627","Olink COVID","Time",1,2.69509766844099,2.69509766844099,17.6762161321511,0.000883114064892238,0.0022243976124823,"Significant","50 above","Simulated"
"653","LAG3","OID05741","P18627","Olink COVID","Time",1,2.72067340749416,2.72067340749416,18.4145397269349,0.000746118065235781,0.00214144842988929,"Significant","50 above","Simulated"
"654","LAG3","OID05741","P18627","Olink COVID","Time",1,2.73918710663531,2.73918710663531,16.3885102238158,0.00119729419955704,0.00239458839911408,"Significant","50 above","Simulated"
"655","LAG3","OID05741","P18627","Olink COVID","Time",1,2.77598095156739,2.77598095156739,18.1812260039371,0.000786587858302425,0.00209214704223501,"Significant","50 above","Simulated"
"656","LAG3","OID05741","P18627","Olink COVID","Time",1,2.7965420636655,2.7965420636655,17.5506797432779,0.000909172768436682,0.00227293192109171,"Significant","50 above","Real"
"657","LAG3","OID05741","P18627","Olink COVID","Time",1,2.81031944819228,2.81031944819228,18.1944682184001,0.000784224648012706,0.00222612040967517,"Significant","50 above","Simulated"
"658","LAG3","OID05741","P18627","Olink COVID","Time",1,2.8537000063944,2.8537000063944,18.0076491910686,0.000818331705055395,0.00225784998331474,"Significant","50 above","Simulated"
"659","LAG3","OID05741","P18627","Olink COVID","Time",1,2.87040010676666,2.87040010676666,19.0470624732882,0.000647880028055648,0.00206352985842206,"Significant","50 above","Simulated"
"660","LAG3","OID05741","P18627","Olink COVID","Time",1,2.88745458034757,2.88745458034757,17.8518940053935,0.000848071803502452,0.00230053680040626,"Significant","50 above","Simulated"
"661","LAG3","OID05741","P18627","Olink COVID","Time",1,2.93489135852504,2.93489135852504,18.6861430733571,0.000701979929080148,0.00230116959739968,"Significant","50 above","Simulated"
"662","LAG3","OID05741","P18627","Olink COVID","Time",1,2.98780576879416,2.98780576879416,18.5439539860069,0.000724701995690625,0.00231344064845424,"Significant","50 above","Simulated"
"663","LAG3","OID05741","P18627","Olink COVID","Time",1,2.99288190535252,2.99288190535252,17.3889972886174,0.00094404416062366,0.00236011040155915,"Significant","50 above","Simulated"
"664","LAG3","OID05741","P18627","Olink COVID","Time",1,3.06173491431635,3.06173491431635,19.0721611949664,0.000644299196390547,0.00227498452888703,"Significant","50 above","Simulated"
"665","LAG3","OID05741","P18627","Olink COVID","Time",1,3.19407388636255,3.19407388636255,19.0171089174744,0.000652183391480093,0.0022239553076424,"Significant","50 above","Simulated"
"666","LAG3","OID05741","P18627","Olink COVID","Time",1,3.20055192378779,3.20055192378779,20.3581801330337,0.000487857690884734,0.00218629898511531,"Significant","50 above","Simulated"
"667","LAG3","OID05741","P18627","Olink COVID","Time",1,3.2812268119311,3.2812268119311,20.0895410342315,0.000516564105765731,0.00228489649957167,"Significant","50 above","Simulated"
"668","LAG3","OID05741","P18627","Olink COVID","Time",1,4.80219519262243,4.80219519262243,28.5956364316838,0.000687920068417242,0.000982742954881774,"Significant","High BMI","Real"
"669","LAG3","OID05741","P18627","Olink COVID","Time",1,6.11166598543729,6.11166598543729,21.4860540786658,0.000127849302959963,0.000127849302959963,"Significant","High BMI","Simulated"
"670","LAG3","OID05741","P18627","Olink COVID","Time",1,6.17374139206075,6.17374139206075,22.0706798095429,0.000109745659002761,0.000109745659002761,"Significant","High BMI","Simulated"
"671","LAG3","OID05741","P18627","Olink COVID","Time",1,6.22715934395466,6.22715934395466,21.759655105224,0.000119000027614681,0.000119000027614681,"Significant","High BMI","Simulated"
"672","LAG3","OID05741","P18627","Olink COVID","Time",1,6.28280135486679,6.28280135486679,20.8212939354717,0.000152500406496849,0.000152500406496849,"Significant","High BMI","Simulated"
"673","LAG3","OID05741","P18627","Olink COVID","Time",1,6.33472144952338,6.33472144952338,21.9733793167839,0.000112553245190258,0.000112553245190258,"Significant","High BMI","Simulated"
"674","LAG3","OID05741","P18627","Olink COVID","Time",1,6.4110230918792,6.4110230918792,21.9789258399353,0.000112391107373738,0.000112391107373738,"Significant","High BMI","Simulated"
"675","LAG3","OID05741","P18627","Olink COVID","Time",1,6.41764824522845,6.41764824522845,22.3300472994056,0.000102628913582997,0.000102628913582997,"Significant","High BMI","Simulated"
"676","LAG3","OID05741","P18627","Olink COVID","Time",1,6.53969168615534,6.53969168615534,21.9004061783725,0.000114710413143592,0.000114710413143592,"Significant","High BMI","Simulated"
"677","LAG3","OID05741","P18627","Olink COVID","Time",1,6.54581068977125,6.54581068977125,21.19431048129,0.000138085433470687,0.000138085433470687,"Significant","High BMI","Simulated"
"678","LAG3","OID05741","P18627","Olink COVID","Time",1,6.61711828686245,6.61711828686245,22.1828320413904,0.000106604186226248,0.000106604186226248,"Significant","High BMI","Simulated"
"679","LAG3","OID05741","P18627","Olink COVID","Time",1,6.64248698594506,6.64248698594506,21.8344941165943,0.000116697755504158,0.000116697755504158,"Significant","High BMI","Simulated"
"680","LAG3","OID05741","P18627","Olink COVID","Time",1,6.75906630219934,6.75906630219934,22.124266807818,0.000108232193723298,0.000108232193723298,"Significant","High BMI","Simulated"
"681","LAG3","OID05741","P18627","Olink COVID","Time",1,6.84148886741793,6.84148886741793,22.3402089256699,0.000102360561511646,0.000102360561511646,"Significant","High BMI","Simulated"
"682","LAG3","OID05741","P18627","Olink COVID","Time",1,6.95110887433081,6.95110887433081,22.8481997391012,8.98755022685847e-05,8.98755022685847e-05,"Significant","High BMI","Simulated"
"683","LAG3","OID05741","P18627","Olink COVID","Time",1,6.96559963313262,6.96559963313262,21.6361477889005,0.000122908878762717,0.000122908878762717,"Significant","High BMI","Simulated"
"684","LAG3","OID05741","P18627","Olink COVID","Time",1,7.14624329797028,7.14624329797028,22.3179073064466,0.000102950520203884,0.000102950520203884,"Significant","High BMI","Simulated"
"685","LAG3","OID05741","P18627","Olink COVID","Time",1,7.16756542266112,7.16756542266112,22.7440876090645,9.22918385540892e-05,9.22918385540892e-05,"Significant","High BMI","Simulated"
"686","LAG3","OID05741","P18627","Olink COVID","Time",1,12.9252429704477,12.9252429704477,57.6767045063189,1.67244544102833e-10,1.9075012156632e-10,"Significant","male","Simulated"
"687","LAG3","OID05741","P18627","Olink COVID","Time",1,13.1399328495963,13.1399328495963,54.8013425288129,3.64136213721655e-10,4.04595793024061e-10,"Significant","male","Simulated"
"688","LAG3","OID05741","P18627","Olink COVID","Time",1,13.1820284064654,13.1820284064654,60.2687145225301,8.42820810100054e-11,1.05352601262507e-10,"Significant","male","Simulated"
"689","LAG3","OID05741","P18627","Olink COVID","Time",1,13.2289224367711,13.2289224367711,58.8822715654638,1.2137301857401e-10,1.34858909526677e-10,"Significant","male","Simulated"
"690","LAG3","OID05741","P18627","Olink COVID","Time",1,13.5044187173902,13.5044187173902,59.8331406672662,9.44708757621577e-11,1.04967639735731e-10,"Significant","male","Simulated"
"691","LAG3","OID05741","P18627","Olink COVID","Time",1,13.6683108985311,13.6683108985311,59.8579249306235,9.38583666247185e-11,1.17322958280898e-10,"Significant","male","Simulated"
"692","LAG3","OID05741","P18627","Olink COVID","Time",1,13.7581280892584,13.7581280892584,58.6441585395347,1.2927350668324e-10,1.43637229648044e-10,"Significant","male","Real"
"693","LAG3","OID05741","P18627","Olink COVID","Time",1,13.7602333981959,13.7602333981959,61.4380605798263,6.2166898329378e-11,7.77086229117225e-11,"Significant","male","Simulated"
"694","LAG3","OID05741","P18627","Olink COVID","Time",1,13.7763684887786,13.7763684887786,56.4054923325606,2.35350414809382e-10,2.61500460899313e-10,"Significant","male","Simulated"
"695","LAG3","OID05741","P18627","Olink COVID","Time",1,13.9248347746004,13.9248347746004,59.5075728250621,1.02910788381993e-10,1.14345320424436e-10,"Significant","male","Simulated"
"696","LAG3","OID05741","P18627","Olink COVID","Time",1,14.1285187902573,14.1285187902573,59.2143170480483,1.11178831436007e-10,1.38973539295008e-10,"Significant","male","Simulated"
"697","LAG3","OID05741","P18627","Olink COVID","Time",1,14.1543500511871,14.1543500511871,60.7728673260281,7.38911225090725e-11,8.21012472323028e-11,"Significant","male","Simulated"
"698","LAG3","OID05741","P18627","Olink COVID","Time",1,14.4443176669679,14.4443176669679,60.5093212842581,7.91469223515564e-11,8.79410248350627e-11,"Significant","male","Simulated"
"699","LAG3","OID05741","P18627","Olink COVID","Time",1,14.6713929530782,14.6713929530782,61.4841199713867,6.14297763593675e-11,6.82553070659639e-11,"Significant","male","Simulated"
"700","LAG3","OID05741","P18627","Olink COVID","Time",1,14.7676974885825,14.7676974885825,58.3364440819648,1.40276122009706e-10,1.55862357788563e-10,"Significant","male","Simulated"
"701","LAG3","OID05741","P18627","Olink COVID","Time",1,15.0275173804268,15.0275173804268,63.8106457801859,3.38245094158108e-11,3.75827882397898e-11,"Significant","male","Simulated"
"702","LAG3","OID05741","P18627","Olink COVID","Time",1,15.3194450672349,15.3194450672349,61.3830583208556,6.305910905145e-11,7.00656767238333e-11,"Significant","male","Simulated"
"703","LAG3","OID05741","P18627","Olink COVID","Time",1,15.4699660802214,15.4699660802214,63.3299715994905,3.82272333839843e-11,4.24747037599826e-11,"Significant","male","Simulated"
"704","LAG3","OID05741","P18627","Olink COVID","Time",1,15.5210520089559,15.5210520089559,108.752228819981,8.04287035914983e-12,4.02143517957492e-11,"Significant","female","Simulated"
"705","LAG3","OID05741","P18627","Olink COVID","Time",1,15.5858902560041,15.5858902560041,112.127827627075,5.48716032983333e-12,2.74358016491667e-11,"Significant","female","Simulated"
"706","LAG3","OID05741","P18627","Olink COVID","Time",1,15.7703205343806,15.7703205343806,110.327480192397,6.72080026993936e-12,3.36040013496968e-11,"Significant","female","Simulated"
"707","LAG3","OID05741","P18627","Olink COVID","Time",1,16.008014020624,16.008014020624,111.563512311652,5.84566446001361e-12,2.9228322300068e-11,"Significant","female","Simulated"
"708","LAG3","OID05741","P18627","Olink COVID","Time",1,16.0654549854048,16.0654549854048,104.958165399722,1.25007305652038e-11,6.25036528260188e-11,"Significant","female","Simulated"
"709","LAG3","OID05741","P18627","Olink COVID","Time",1,16.1594193570693,16.1594193570693,113.636943045435,4.63845817763295e-12,2.31922908881648e-11,"Significant","female","Simulated"
"710","LAG3","OID05741","P18627","Olink COVID","Time",1,16.1999220016191,16.1999220016191,111.595653768499,5.82459097035911e-12,2.91229548517956e-11,"Significant","female","Simulated"
"711","LAG3","OID05741","P18627","Olink COVID","Time",1,16.4246409748655,16.4246409748655,110.017072373941,6.96177391559344e-12,3.48088695779672e-11,"Significant","female","Real"
"712","LAG3","OID05741","P18627","Olink COVID","Time",1,16.5381854250295,16.5381854250295,111.140943711176,6.13038294203612e-12,3.06519147101806e-11,"Significant","female","Simulated"
